Policy Name,Compartment ID,Statement,Lifecycle State,Time Created
instance_principal,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group instance_principal to manage waf-family in tenancy,ACTIVE,2025-07-12T08:13:57.807000+00:00
instance_principal,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group instance_principal to read cluster-family in tenancy,ACTIVE,2025-07-12T08:13:57.807000+00:00
instance_principal,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group instance_principal to use tag-namespaces in tenancy,ACTIVE,2025-07-12T08:13:57.807000+00:00
Intertenancy_peering_acceptor,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Define tenancy masoudemad as ocid1.tenancy.oc1..aaaaaaaaqzcu3fzmzvk2a5vprlqeswtvrez7pgf3q6wbdrqye4ekqpl3dlka,ACTIVE,2023-03-17T09:23:31.856000+00:00
Intertenancy_peering_acceptor,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Define group Administrators as ocid1.group.oc1..aaaaaaaahauijpyfu7l6yfkqlevudgbpuoya6kgjco4mvqz7uqsqosfqjoza,ACTIVE,2023-03-17T09:23:31.856000+00:00
Intertenancy_peering_acceptor,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Admit group Administrators of tenancy masoudemad to manage local-peering-to in tenancy,ACTIVE,2023-03-17T09:23:31.856000+00:00
Intertenancy_peering_acceptor,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Admit group Administrators of tenancy masoudemad to associate local-peering-gateways in tenancy masoudemad with local-peering-gateways in tenancy,ACTIVE,2023-03-17T09:23:31.856000+00:00
kakfa,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service rawfka to use vnics in tenancy,ACTIVE,2025-07-24T11:44:06.907000+00:00
kakfa,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service rawfka to use network-security-groups in tenancy,ACTIVE,2025-07-24T11:44:06.907000+00:00
kakfa,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service rawfka to use subnets in tenancy,ACTIVE,2025-07-24T11:44:06.907000+00:00
KMS-CA,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group KMS-CA to use keys in compartment LABS:catalin.nedelcu,ACTIVE,2025-02-21T14:56:18.672000+00:00
KMS-CA,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group KMS-CA to manage objects in compartment LABS:catalin.nedelcu,ACTIVE,2025-02-21T14:56:18.672000+00:00
LABS-billing,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-billing to manage accountmanagement-family in tenancy,ACTIVE,2023-09-19T09:24:41.450000+00:00
LABS-billing,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-billing to read computed-usages in tenancy,ACTIVE,2023-09-19T09:24:41.450000+00:00
LABS-billing,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-billing to read invoices in tenancy,ACTIVE,2023-09-19T09:24:41.450000+00:00
LABS-billing,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-billing to read subscribed-services in tenancy,ACTIVE,2023-09-19T09:24:41.450000+00:00
LABS-billing,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-billing to read subscription in tenancy,ACTIVE,2023-09-19T09:24:41.450000+00:00
LABS-billing,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-billing to read billing-schedules in tenancy,ACTIVE,2023-09-19T09:24:41.450000+00:00
LABS-billing,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-billing to read subscribed-services in tenancy,ACTIVE,2023-09-19T09:24:41.450000+00:00
LABS-billing,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-billing to read rate-cards in tenancy,ACTIVE,2023-09-19T09:24:41.450000+00:00
LABS-billing,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-billing to manage invoices in tenancy,ACTIVE,2023-09-19T09:24:41.450000+00:00
LABS-billing,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-billing to manage invoice-preferences in tenancy,ACTIVE,2023-09-19T09:24:41.450000+00:00
LABS-billing,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-billing to manage support-rewards in tenancy,ACTIVE,2023-09-19T09:24:41.450000+00:00
LABS-carbon-emission-report,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group to manage carbon-emission-reports in tenancy,ACTIVE,2024-02-15T15:08:30.098000+00:00
LABS-Functions-ai,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group functions_ai to manage generative-ai-family in tenancy,ACTIVE,2024-03-12T11:33:15.231000+00:00
LABS-idp-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-idp to manage identity-providers in tenancy,ACTIVE,2023-02-24T12:19:10.992000+00:00
LABS-idp-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-idp to manage groups in tenancy,ACTIVE,2023-02-24T12:19:10.992000+00:00
LABS-idp-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-idp to manage users in tenancy,ACTIVE,2023-02-24T12:19:10.992000+00:00
LABS-idp-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-idp to manage orm-stacks in tenancy,ACTIVE,2023-02-24T12:19:10.992000+00:00
LABS-idp-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-idp to manage orm-jobs in tenancy,ACTIVE,2023-02-24T12:19:10.992000+00:00
LABS-mbostina-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-mbostina to read all-resources in compartment LABS:LABS-mbostina,ACTIVE,2024-08-12T09:11:09.196000+00:00
LABS-mbostina-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-mbostina to use instances in compartment LABS:LABS-mbostina where any {request.permission = 'INSTANCE_POWER_ACTIONS'},ACTIVE,2024-08-12T09:11:09.196000+00:00
LABS-mbostina-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group mbostina_fsdr_dg to use metrics in tenancy,ACTIVE,2024-08-12T09:11:09.196000+00:00
LABS-mbostina-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group mbostina_fsdr_dg to manage object-family in compartment LABS:marius.bostinaru,ACTIVE,2024-08-12T09:11:09.196000+00:00
LABS-mbostina-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group mbostina_fsdr_dg to manage cluster-family in compartment LABS:marius.bostinaru,ACTIVE,2024-08-12T09:11:09.196000+00:00
LABS-mtorne-oke-vault-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group mtorne-oke-workers to read secret-family in compartment LABS:marc.torne:cegid,ACTIVE,2024-08-29T13:00:31.581000+00:00
LABS-mtorne-oke-vault-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group mtorne-oke-workers to read secret-family in compartment LABS:marc.torne:yss_lab01,ACTIVE,2024-08-29T13:00:31.581000+00:00
LABS-mtorne-oke-vault-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow any-user to use network-security-groups in tenancy where all { request.principal.type = 'cluster' },ACTIVE,2024-08-29T13:00:31.581000+00:00
LABS-mtorne-oke-vault-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow any-user to use subnets in tenancy where all { request.principal.type = 'cluster' },ACTIVE,2024-08-29T13:00:31.581000+00:00
LABS-mtorne-oke-vault-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow any-user to use vcns in tenancy where all { request.principal.type = 'cluster' },ACTIVE,2024-08-29T13:00:31.581000+00:00
LABS-mtorne-oke-vault-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow any-user to use vnics in tenancy where all { request.principal.type = 'cluster' },ACTIVE,2024-08-29T13:00:31.581000+00:00
LABS-mtorne-oke-vault-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow any-user to manage instances in tenancy where all { request.principal.type = 'cluster' },ACTIVE,2024-08-29T13:00:31.581000+00:00
LABS-mtorne-oke-vault-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow any-user to use private-ips in tenancy where all { request.principal.type = 'cluster' },ACTIVE,2024-08-29T13:00:31.581000+00:00
LABS-osms,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-osms to manage integration-instance in compartment LABS:marius.bostinaru,ACTIVE,2024-03-12T09:33:54.596000+00:00
LABS-osms,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-osms to read all-resources in tenancy,ACTIVE,2024-03-12T09:33:54.596000+00:00
LABS-osms,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group presight_dg to read instance-family in tenancy,ACTIVE,2024-03-12T09:33:54.596000+00:00
LABS-osms,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group presight_dg to use osms-managed-instances in tenancy,ACTIVE,2024-03-12T09:33:54.596000+00:00
LABS-osms,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group Administrators to read metrics in tenancy,ACTIVE,2024-03-12T09:33:54.596000+00:00
LABS-osms,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group Administrators to read compartments in tenancy,ACTIVE,2024-03-12T09:33:54.596000+00:00
LABS-osms,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group Administrators to manage osms-family in tenancy,ACTIVE,2024-03-12T09:33:54.596000+00:00
LABS-osms,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow dynamic-group osmh-instances to {OSMH_MANAGED_INSTANCE_ACCESS} in tenancy where request.principal.id = target.managed-instance.id,ACTIVE,2024-03-12T09:33:54.596000+00:00
LABS-osms,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow group osmh-admins to manage osmh-family in tenancy,ACTIVE,2024-03-12T09:33:54.596000+00:00
LABS-osms,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow group osmh-admins to manage management-agents in tenancy,ACTIVE,2024-03-12T09:33:54.596000+00:00
LABS-osms,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow group osmh-admins to manage management-agent-install-keys in tenancy,ACTIVE,2024-03-12T09:33:54.596000+00:00
LABS-osms,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow dynamic-group GEN_AI_AGENTS to read database-tools-family in tenancy,ACTIVE,2024-03-12T09:33:54.596000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service compute_management to use compute-capacity-reservations in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service OKE to manage all-resources in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service FaaS to read repos in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service FaaS to use virtual-network-family in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service FaaS to manage repos in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service FaaS to use apm-domains in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group CloudNativeDG to manage all-resources in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group instance-principal-george to manage instance-family in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service database to manage recovery-service-family in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service database to manage tagnamespace in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service rcs to manage recovery-service-family in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service rcs to manage virtual-network-family in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service ocb-discovery to inspect compartments in compartment LABS:marius.bostinaru,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service ocb-discovery to read ocb-environments in compartment LABS:marius.bostinaru,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service ocb-discovery to read ocb-agents in compartment LABS:marius.bostinaru,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service ocb-discovery to read ocb-inventory in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service ocb-discovery to manage ocb-inventory-asset in compartment LABS:marius.bostinaru,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service ocb-discovery to {TENANCY_INSPECT} in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service vulnerability-scanning-service to read repos in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service vulnerability-scanning-service to read compartments in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service osms to read instances in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service objectstorage-eu-frankfurt-1 to use keys in compartment LABS:marius.bostinaru where target.key.id = 'ocid1.key.oc1.eu-frankfurt-1.cbsaeti7aag4s.abtheljt5nl7iumck3r6mfso4gflgjp7xwfoct7qe6mxdqiqp35tmj5gwy6a',ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service opensearch to manage vnics in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service opensearch to manage vcns in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service opensearch to use subnets in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service opensearch to use network-security-groups in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service FaaS to manage volume-family in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to {EVENTRULE_READ} in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to {LOAD_BALANCER_READ} in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to {BUCKET_READ} in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to read functions-family in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to read api-gateway-family in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to {VNIC_READ} in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to {APPROVED_SENDER_READ} in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to {IPSEC_CONNECTION_READ} in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to {WEB_APP_FIREWALL_READ} in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to read operator-control-family in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to {NETWORK_FIREWALL_READ} in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to {DEVOPS_DEPLOYMENT_READ} in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to {DEVOPS_DEPLOY_PIPELINE_READ} in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to {DEVOPS_DEPLOY_STAGE_READ} in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to {APM_DOMAIN_READ} in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to {SERVICE_CONNECTOR_READ} in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to {DATAFLOW_APPLICATION_READ} in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to {MEDIA_WORKFLOW_READ} in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to {MEDIA_WORKFLOW_JOB_READ} in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to {CLUSTER_READ} in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-services-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to {GOLDENGATE_DEPLOYMENT_READ} in tenancy,ACTIVE,2023-01-31T09:47:28.735000+00:00
LABS-user-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"Allow group LABS-group to read all-resources in tenancy where any {request.region = 'fra', request.region = 'ams'}",ACTIVE,2023-01-31T09:46:52.441000+00:00
LABS-user-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"Allow group LABS-group to manage all-resources in compartment LABS where any {request.region = 'fra', request.region = 'ams'}",ACTIVE,2023-01-31T09:46:52.441000+00:00
LABS-user-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"Allow group LABS-group to manage dynamic-groups in tenancy where any {request.region = 'fra', request.region = 'ams'}",ACTIVE,2023-01-31T09:46:52.441000+00:00
